variable,product,ice_type,year,month,year-month,region,min,max,mean,median,std,dyn_range
sea_ice_thickness,AWI,all,2021,10,2021-10-15,16.0,,,,,,
sea_ice_thickness,AWI,all,2021,10,2021-10-15,17.0,,,,,,
sea_ice_thickness,AWI,all,2021,10,2021-10-15,18.0,,,,,,
sea_ice_thickness,AWI,all,2021,10,2021-10-15,100.0,-0.06978293508291245,3.2954113483428955,0.9184086918830872,0.8409976363182068,0.454670250415802,1.8495422947406766
sea_ice_thickness,AWI,fyi,2021,10,2021-10-15,0.0,,,,,,
sea_ice_thickness,AWI,fyi,2021,10,2021-10-15,1.0,0.06794865429401398,1.5649025440216064,0.5479628443717957,0.546462893486023,0.1981656849384308,0.8202770739793771
sea_ice_thickness,AWI,fyi,2021,10,2021-10-15,2.0,0.12712815403938293,1.471753478050232,0.5448049306869507,0.5034529566764832,0.22549977898597717,1.0236274868249893
sea_ice_thickness,AWI,fyi,2021,10,2021-10-15,3.0,0.055915866047143936,1.5997512340545654,0.5351462960243225,0.512202799320221,0.21337658166885376,0.8818068611621828
sea_ice_thickness,AWI,fyi,2021,10,2021-10-15,4.0,0.003058322938159108,3.2954113483428955,0.5784502029418945,0.5612846612930298,0.24394819140434265,0.8240890842676154
sea_ice_thickness,AWI,fyi,2021,10,2021-10-15,5.0,0.0016622139373794198,0.6684312224388123,0.3411144018173218,0.3354052007198334,0.16620303690433502,0.6141650635004045
sea_ice_thickness,AWI,fyi,2021,10,2021-10-15,6.0,-0.00905557256191969,1.1912188529968262,0.2990264296531677,0.226103276014328,0.2590426206588745,1.0821492529660464
sea_ice_thickness,AWI,all,2021,10,2021-10-15,14.0,,,,,,
sea_ice_thickness,AWI,myi,2021,10,2021-10-15,18.0,,,,,,
sea_ice_thickness,AWI,myi,2021,10,2021-10-15,100.0,0.1541203409433365,2.93940806388855,1.3472000360488892,1.3261044025421143,0.4314640164375305,1.6287028741836544
snow_depth,AWI,all,2021,10,2021-10-15,0.0,,,,,,
