ice_draft_01_mean,ice_draft_01_median,ice_draft_01_std,ice_draft_01_min,ice_draft_01_max,ice_draft_01_count,ice_draft_mwarren_01_mean,ice_draft_mwarren_01_median,ice_draft_mwarren_01_std,ice_draft_mwarren_01_min,ice_draft_mwarren_01_max,ice_draft_mwarren_01_count,mooring,date,ow_count_01,fyi_count_01,myi_count_01,ambiguous_count_01,ow_fraction_01,fyi_fraction_01,myi_fraction_01,ambiguous_fraction_01,mean_draft,median_draft,std_draft,min_draft,max_draft,n_draft,mean_draft_rolling_mean,ice_draft_01_mean_rolling_mean,ice_draft_mwarren_01_mean_rolling_mean,ow_fraction_01_rolling_mean,fyi_fraction_01_rolling_mean,myi_fraction_01_rolling_mean,ambiguous_fraction_01_rolling_mean,Year-Month,Month,month,month_of_season
0.532999308948696,0.48494530613351494,0.13081250189336552,0.3346700965052893,0.7673098615669592,9.0,0.3096639011263558,0.27425973792029734,0.13968712186612767,0.15799445593795106,0.5811426980301048,8.0,d,2018-11-06,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3898892373930856,0.31,0.3349689289073844,0.02,5.96,86401.0,0.38099004693728356,0.472242690342475,0.35294383075896146,0.0,1.0,0.0,0.0,2018-11,Nov,11,2
0.8006669652015518,0.7679705157469772,0.30106988362379616,0.140116133590914,1.1918484573483759,12.0,0.8464208661601891,0.8689041011296035,0.3278359534540462,0.06338813089985385,1.2198941610820466,12.0,b,2018-11-07,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3186749470418688,0.25,0.3024477709165047,0.01,4.27,86389.0,0.32906907841754457,0.8573055227620544,0.9926585742463728,0.0,1.0,0.0,0.0,2018-11,Nov,11,2
0.9359517883608832,1.0620565230568724,0.28355709282246455,0.3637951079894942,1.1851385828469472,7.0,1.0415857610162258,1.1931918557501047,0.32613124457399184,0.39298689453360697,1.3278179396182008,7.0,b,2018-11-08,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.302205186072754,0.24,0.2397196619887184,0.01,3.75,85961.0,0.3492119574796958,0.858033567465777,1.0009357649176172,0.0,1.0,0.0,0.0,2018-11,Nov,11,2
1.0594037676395498,1.032289285474211,0.07112691186000217,0.9810443257050224,1.159200712054303,5.0,1.2995919471514052,1.30072722996356,0.05161420131192247,1.244211390673494,1.3711206040704502,5.0,b,2018-11-09,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3848144675925927,0.24,0.5263920534335238,0.02,7.32,86400.0,0.35886951860887906,0.914242066870663,1.0554107754826036,0.0,1.0,0.0,0.0,2018-11,Nov,11,2
0.8609457462806669,0.9606541318654072,0.2824481418784425,0.5172525097569914,1.1398608031805018,5.0,1.0340445276025947,1.1550167599247596,0.30327827331660173,0.6556931339751488,1.305975662792469,5.0,b,2018-11-10,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4297834737283009,0.26,0.5202106894952582,0.01,5.85,85948.0,0.3722677091312158,0.9521004340936999,1.1250740785900752,0.0,1.0,0.0,0.0,2018-11,Nov,11,2
,,,,,4.0,,,,,,4.0,d,2018-11-10,,,,,,,,,0.4149501741877988,0.31,0.4284924343849513,0.02,7.11,86401.0,0.43850477459389936,0.7123308434233332,0.48543857671544943,0.0,1.0,0.0,0.0,2018-11,Nov,11,2
,,,,,4.0,,,,,,4.0,b,2022-11-20,,,,,,,,,0.7505429543686051,0.56,0.7043128495595338,0.01,7.84,86103.0,0.7482826932087374,0.780797720564867,0.8858999285276091,0.0,1.0,0.0,0.0,2022-11,Nov,11,2
1.4185770919064937,1.530621082386574,0.40661704751840233,0.7166024095550043,1.8744013817382592,12.0,1.3612717579398472,1.399237486333619,0.2939502683021376,0.896941448706922,1.7266304064124556,12.0,d,2022-11-20,0.0,3.0,2.0,7.0,0.0,0.25,0.16666666666666666,0.5833333333333334,1.474618242852182,0.84,1.4139457204271628,0.02,10.34,86390.0,1.4264586314938246,1.2502211583374454,1.1121700811324169,0.0,0.48333333333333334,0.10888888888888888,0.4077777777777778,2022-11,Nov,11,2
1.0846177084576785,1.0604001398909226,0.323909660789436,0.5963611551659274,1.580788541396806,12.0,1.0046198452665545,0.9479552771814133,0.33023598427495987,0.44825924404022266,1.4871030675972672,12.0,a,2022-11-21,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.3945880200330757,0.35,0.2716286007475212,0.01,4.0,85259.0,0.4547206211905822,0.7778713172130243,0.6811316882396917,0.0,0.0,0.84375,0.15625,2022-11,Nov,11,2
,,,,,1.0,,,,,,1.0,b,2022-11-15,,,,,,,,,0.5912762220939184,0.47,0.5444819005249072,0.01,6.77,83136.0,0.6209867075365828,0.8897080279122965,0.9529314138783742,0.0,1.0,0.0,0.0,2022-11,Nov,11,2
0.9143330791348968,0.9828112603168763,0.14041708236116052,0.6312544406015136,1.02947293003774,7.0,0.9776276285681184,1.0957576452985527,0.2130435894388309,0.5866885415682305,1.1415829725892692,7.0,b,2022-11-16,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5558936227380522,0.47,0.6012733282563206,0.01,7.55,85601.0,0.6209867075365828,0.8897080279122965,0.9529314138783742,0.0,1.0,0.0,0.0,2022-11,Nov,11,2
,,,,,4.0,,,,,,3.0,d,2022-11-16,,,,,,,,,0.8815147653417055,0.5,0.8811249495152299,0.01,8.59,86317.0,1.0783491135780916,0.9747430094687393,0.7514410680003781,0.0,1.0,0.0,0.0,2022-11,Nov,11,2
0.8327514411469118,0.8611352576722129,0.4222975760795819,0.11544343467275547,1.5572888872976922,12.0,0.5677966435173684,0.5775087455529422,0.3477167239407473,0.03787813542648875,1.2352070029502564,11.0,a,2022-11-17,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9096132603095772,0.52,0.8953568293014238,0.01,8.26,86182.0,0.9096132603095772,0.8327514411469118,0.5677966435173684,0.0,1.0,0.0,0.0,2022-11,Nov,11,2
0.8650829766896962,0.7929126976570878,0.4355711806690652,0.44776577996835326,1.6153994525596165,6.0,0.92823519918863,0.8138631437638851,0.44004896440334845,0.5433864951991088,1.690509692500268,6.0,b,2022-11-17,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7157902777777778,0.5,0.8252719326916286,0.02,14.18,86400.0,0.6636928904816766,0.9258853131223361,1.003913829375676,0.0,1.0,0.0,0.0,2022-11,Nov,11,2
0.9747430094687393,0.8483630401421605,0.3222596874527546,0.6476362530645543,1.4854743058385078,6.0,0.7514410680003781,0.6907057206260923,0.3429423775164846,0.3868610024092536,1.298339331795123,6.0,d,2022-11-18,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2751834618144775,0.8,1.1552843000010549,0.01,6.92,86394.0,1.2104388233361216,1.1966600506876164,1.0563564129701126,0.0,0.625,0.08333333333333333,0.2916666666666667,2022-11,Nov,11,2
0.9982398835424153,0.9471932434558032,0.36566546261508304,0.40545379083091965,1.3892717168552906,13.0,1.1058786603702795,1.08762459791175,0.409996925338131,0.45865897845572434,1.5525417893485542,13.0,b,2022-11-19,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7918114393169581,0.53,0.8013003060518905,0.01,10.02,85617.0,0.7380653139010828,0.9316614301160557,1.0170569297794547,0.0,1.0,0.0,0.0,2022-11,Nov,11,2
0.679905578931931,0.6301014819125077,0.2595312170854799,0.4347718100310493,1.12646535646378,8.0,0.5998222943945705,0.6114298949699886,0.30632881455591726,0.2643307254856694,1.1621262474286334,8.0,a,2022-11-20,0.0,0.0,4.0,4.0,0.0,0.0,0.5,0.5,0.5934429113806834,0.34,0.7250657171926934,0.02,7.69,86392.0,0.4391668439589967,0.8140649533294774,0.7268739023631204,0.0,0.0,0.8333333333333334,0.16666666666666666,2022-11,Nov,11,2
1.2163459667859058,1.263035406876068,0.20457004632079182,0.8701605968919662,1.4858008344922073,12.0,1.1648140713035435,1.1465706518605585,0.21627330051541266,0.7750909510245894,1.4045284459698328,12.0,b,2019-11-22,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7217922453703703,0.61,0.365631969030477,0.17,3.3,86400.0,0.7035401268874454,1.2814040021425688,1.2410851055338554,0.0,1.0,0.0,0.0,2019-11,Nov,11,2
1.3684082259551729,1.4083538338425745,0.23252741798574428,0.7076937668058403,1.69886130567871,25.0,1.254412380930824,1.266659271040794,0.23385305074074575,0.5692990036556695,1.5803640029843227,25.0,b,2019-11-23,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6391107741808544,0.5,0.5238820568598237,0.1,5.37,86401.0,0.7035401268874454,1.2814040021425688,1.2410851055338554,0.0,1.0,0.0,0.0,2019-11,Nov,11,2
0.7351850418299971,0.840695067145562,0.255978776545091,0.36152286549853013,0.9629688055687611,6.0,,,,,,4.0,d,2019-11-23,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6624578565204764,0.52,0.4918770411691909,0.01,5.94,86075.0,0.6951363633522545,1.040664683701064,0.8729942706583068,0.0,1.0,0.0,0.0,2019-11,Nov,11,2
,,,,,1.0,,,,,,1.0,a,2019-11-24,,,,,,,,,0.4921535557419927,0.48,0.2885677094812105,0.02,5.01,81052.0,0.4921535557419927,,,,,,,2019-11,Nov,11,2
0.9392659074464637,1.0011612720183618,0.32859789535704237,0.24637265900954403,1.3426757540515433,13.0,0.7591734649523727,0.8111723165071871,0.2555200034322292,0.20195284101923022,1.1409744783317157,13.0,d,2022-11-12,0.0,7.0,0.0,6.0,0.0,0.5384615384615384,0.0,0.46153846153846156,1.2628201756937576,0.94,1.2288407953587437,0.01,11.82,85945.0,1.322023023216378,0.8780270935843357,0.7325372061490706,0.0,0.3192307692307692,0.1,0.5807692307692307,2022-11,Nov,11,2
,,,,,3.0,,,,,,2.0,a,2022-11-13,,,,,,,,,1.148903343788701,0.82,0.8945257184284602,0.02,6.53,86399.0,1.0136880009921463,0.7714733096906581,0.8516097444462494,0.0,1.0,0.0,0.0,2022-11,Nov,11,2
0.8167882797222077,0.8169841724103188,0.2643201206795738,0.3693589748224582,1.1680242258711995,10.0,0.7059009473457685,0.8065053873379369,0.2542140180869098,0.2781904199277845,1.000388910723639,10.0,d,2022-11-13,0.0,1.0,2.0,7.0,0.0,0.1,0.2,0.7,1.3812258707389986,0.6,1.4878909443924746,0.01,9.51,86306.0,1.322023023216378,0.8780270935843357,0.7325372061490706,0.0,0.3192307692307692,0.1,0.5807692307692307,2022-11,Nov,11,2
0.7714733096906581,0.842450923097647,0.21319866657555842,0.5118136436125631,0.9760449127709299,5.0,0.8516097444462494,0.9541435646447817,0.23210771842388248,0.5756902994255882,1.0904396104028908,5.0,a,2022-11-14,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8784726581955914,0.59,0.7548038880274773,0.01,8.93,86333.0,1.0136880009921463,0.7714733096906581,0.8516097444462494,0.0,1.0,0.0,0.0,2022-11,Nov,11,2
1.313402648244672,1.324468536101098,0.08781039456296727,1.146779103882647,1.4281893818012865,7.0,1.2195386384728504,1.222696281089412,0.07381497957830227,1.0855425684785245,1.318441774319317,7.0,b,2016-11-27,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6330037921397178,0.49,0.5587372191280535,0.01,8.14,86231.0,0.5929627587913553,0.9891699486316201,0.9007178371957631,0.0,1.0,0.0,0.0,2016-11,Nov,11,2
0.6649372490185683,0.67290285086671,0.32472218425964694,0.1481178828375787,1.1159530333339118,15.0,0.581897035918676,0.561031063553877,0.2768414426280717,0.12556701055074168,0.9727181388316264,15.0,b,2016-11-28,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5529217254429927,0.44,0.4380198292646194,0.03,5.26,86401.0,0.5929627587913553,0.9891699486316201,0.9007178371957631,0.0,1.0,0.0,0.0,2016-11,Nov,11,2
0.5068165782570238,0.5062312632800947,0.1528042966521684,0.21055403332713649,0.7186875051004017,10.0,0.37495415764389783,0.34592136446343325,0.1477751911063314,0.152595933233455,0.5678131164864617,9.0,a,2016-11-29,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4860056157612605,0.43,0.5184097171497615,0.01,8.33,86186.0,0.4860056157612605,0.5068165782570238,0.37495415764389783,0.0,1.0,0.0,0.0,2016-11,Nov,11,2
0.556640734497907,0.6561733011375298,0.25139873448761935,0.11002740394580131,0.7890665103219763,7.0,0.5637154035966484,0.6205585628779334,0.20510543952498475,0.1602571958621905,0.7073793652105265,6.0,d,2016-11-30,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5763862686774458,0.42,0.4750722165457118,0.09,5.34,86401.0,0.5763862686774458,0.556640734497907,0.5637154035966484,0.0,1.0,0.0,0.0,2016-11,Nov,11,2
,,,,,4.0,,,,,,4.0,b,2016-11-07,,,,,,,,,0.6608289130103864,0.35,0.7408755266008757,0.01,5.34,85401.0,0.5808067954692361,1.0216453441587217,1.101442381142802,0.0,1.0,0.0,0.0,2016-11,Nov,11,2
1.0426062766037598,1.178285091522444,0.3514793816940168,0.4900081551598715,1.5678166612862516,13.0,1.0016936044950844,1.132998677879945,0.36534711051966456,0.36620050505439833,1.5971830992865497,13.0,b,2016-12-08,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6460064935064935,0.53,0.4937290448422908,0.01,8.99,86240.0,0.7680168796594548,0.9690325190347974,0.877961852997284,0.0,1.0,0.0,0.0,2016-12,Dec,12,3
,,,,,3.0,,,,,,3.0,a,2016-12-11,,,,,,,,,0.5368809027777777,0.49,0.2745085653018376,0.01,4.67,86400.0,0.5368809027777777,,,,,,,2016-12,Dec,12,3
0.9628595246376372,0.9327656878390373,0.1571688742477339,0.6530551867308245,1.1982432578794926,10.0,0.8678575866292124,0.9103805400959055,0.17784681252965684,0.4483912204670337,1.0837060687152675,10.0,b,2016-12-12,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7456462873356173,0.56,0.6923357701528399,0.01,8.46,84939.0,0.7683356365530787,0.9628595246376372,0.8678575866292124,0.0,1.0,0.0,0.0,2016-12,Dec,12,3
,,,,,2.0,,,,,,2.0,b,2016-12-13,,,,,,,,,0.79102498577054,0.57,0.6886203390279069,0.01,6.84,86089.0,0.7683356365530787,0.9628595246376372,0.8678575866292124,0.0,1.0,0.0,0.0,2016-12,Dec,12,3
0.7827638522842851,0.7955766803776119,0.1826511000998477,0.5334416061837107,1.0257736947819314,11.0,0.6327310815449183,0.5837736572975116,0.16338322840037675,0.44997787883348556,0.8947742921032955,11.0,d,2016-12-13,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7328076388888889,0.55,0.6816445235657336,0.02,11.0,86400.0,0.7328076388888889,0.7827638522842851,0.6327310815449183,0.0,1.0,0.0,0.0,2016-12,Dec,12,3
0.42289073618838174,0.5045402919137788,0.22359383079409967,0.03553194899113868,0.5800861417681464,5.0,,,,,,4.0,a,2016-12-15,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5666205627379947,0.49,0.377648883892812,0.01,5.71,86399.0,0.5666205627379947,0.42289073618838174,,0.0,1.0,0.0,0.0,2016-12,Dec,12,3
0.7571049114610773,0.7660304309536468,0.31476193218131004,0.09618853046444059,1.185250380046028,10.0,0.6931980452783423,0.6448027691657533,0.1976526618440343,0.37565965787956745,1.0512995754946455,9.0,b,2016-12-16,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.893248368988014,0.59,0.8457580741450593,0.01,6.91,85683.0,0.8231744073852245,0.8727294282277801,0.7729588498139548,0.0,1.0,0.0,0.0,2016-12,Dec,12,3
0.9883539449944829,0.937909225374638,0.2836777056455402,0.6210326699437556,1.385996410363481,14.0,0.8527196543495673,0.8224859081571609,0.2316687505876402,0.4216211712056521,1.1740053362231335,14.0,b,2016-12-17,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7531004457824351,0.54,0.6983187934591686,0.01,7.71,86365.0,0.8231744073852245,0.8727294282277801,0.7729588498139548,0.0,1.0,0.0,0.0,2016-12,Dec,12,3
0.7741740885893742,0.813064407448987,0.2651898793379749,0.3270022906245164,1.0914866357132045,10.0,0.6529901941293581,0.67559829829823,0.23049517351964635,0.18965401014240188,0.9306822546162765,10.0,b,2016-12-02,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8086283564814813,0.4,0.9546062877332168,0.02,8.03,86400.0,0.7012666440686824,0.9834616409023652,0.8257731961122796,0.0,1.0,0.0,0.0,2016-12,Dec,12,3
1.1927491932153562,1.186759559058368,0.14964254921848522,0.9505218026518125,1.5432088266644046,10.0,0.9985561980952011,0.9669744001868219,0.17872441666228772,0.7696458395597824,1.4509571941847337,10.0,b,2016-12-04,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5939049316558835,0.37,0.7272889283909286,0.02,7.64,86401.0,0.7641868513165937,0.954127347756855,0.8019254979080142,0.0,1.0,0.0,0.0,2016-12,Dec,12,3
0.6542713449065878,0.7428891299231908,0.19023622180568578,0.34937099070477046,0.8325646618304238,8.0,0.5885255358416142,0.6491501187248016,0.18194366364329817,0.27446481483153234,0.7942714295719037,8.0,d,2016-12-04,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6353523311264411,0.47,0.5707560652029992,0.01,5.25,86396.0,0.6353523311264411,0.6542713449065878,0.5885255358416142,0.0,1.0,0.0,0.0,2016-12,Dec,12,3
0.8954587614658348,0.7624662919959037,0.48416774124319867,0.4302878104672909,1.5858674050486654,7.0,0.7542301014994833,0.5901829341069991,0.47987094319654683,0.2590177728340831,1.452394549705343,7.0,b,2016-12-06,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8900272658124161,0.52,0.907397978456071,0.01,8.3,85455.0,0.7099795636582643,1.0436047437616502,0.9181599680299231,0.0,1.0,0.0,0.0,2016-12,Dec,12,3
0.8025170552938662,0.5437863376718087,0.5060205819295642,0.17035151755085431,1.4583582375145416,9.0,0.7196340327492828,0.9594786020454845,0.5282621421625412,0.04385066378975752,1.29418829820638,7.0,a,2022-12-19,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.369072283156322,0.88,1.2613723782829809,0.01,11.56,86341.0,1.3423547102604605,1.2048135452157616,1.0286622640018923,0.0,1.0,0.0,0.0,2022-12,Dec,12,3
1.0081678672911676,0.9940491618276714,0.12198954183309434,0.8453611952583664,1.1535289389570909,8.0,1.1444970667562346,1.1213048689905052,0.14792881496094443,0.9601882023350577,1.3346315125121662,8.0,b,2022-12-19,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0630542824074072,0.73,0.8238857746054288,0.02,7.65,86400.0,0.9787161928579768,0.9538547849935599,1.0434438790120353,0.0,1.0,0.0,0.0,2022-12,Dec,12,3
1.5093817322745262,1.534125802444565,0.7890566709544807,0.4294288068899261,3.0148080130596204,20.0,1.2600401697513028,1.2218236388867643,0.6627691282009343,0.24142255175465704,2.3989061603989703,20.0,d,2022-12-19,0.0,6.0,4.0,10.0,0.0,0.3,0.2,0.5,0.2474812791518617,0.22,0.0968903707022852,0.02,1.19,86401.0,1.0937627463132773,1.4378788988993867,1.2181818848921075,0.0,0.15,0.5583333333333333,0.29166666666666663,2022-12,Dec,12,3
1.2804431128587577,1.3129723070529558,0.18443031248531108,0.9745072354464739,1.511746201437981,9.0,1.1050530650300923,1.1179546689845097,0.1254164597110035,0.9054621857617398,1.301105000494041,9.0,a,2022-12-20,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.272538571048276,0.89,0.9373495630141012,0.24,6.96,86399.0,1.20102291918121,1.1008440210058308,0.9402975453739831,0.0,1.0,0.0,0.0,2022-12,Dec,12,3
0.9033716608908241,0.9124763654049166,0.1997093049887387,0.5222386090783735,1.2562543942729953,9.0,0.9403760224798463,0.9388799440777122,0.21114685597106975,0.49974792874637486,1.25861755682204,9.0,b,2022-12-20,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.040014814814815,0.76,0.8604647832973931,0.02,8.22,86400.0,0.9670364734764529,0.8533738641683715,0.96208932713849,0.0,1.0,0.0,0.0,2022-12,Dec,12,3
1.5666421567647553,1.6035127489763208,0.21721563737892596,1.2852147057882477,1.9609822941912258,14.0,1.3613091884683786,1.2992049199478384,0.226323984947059,1.0414947935622065,1.751197998076095,14.0,a,2022-12-21,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2494982344428365,0.92,1.2443341174702334,0.01,11.86,86375.0,1.20098041525724,1.112586605778695,0.9545718107988029,0.0,1.0,0.0,0.0,2022-12,Dec,12,3
,,,,,4.0,,,,,,4.0,b,2022-12-21,,,,,,,,,1.0078891218478148,0.75,0.9252671174615684,0.01,10.98,86329.0,0.9967851806976032,0.8916404509235518,0.9612805602973611,0.0,1.0,0.0,0.0,2022-12,Dec,12,3
0.8007440981974009,0.7780214108087998,0.295406558727275,0.4206942888201469,1.284748212983409,10.0,0.6322909569474582,0.6674882960160939,0.31675437094526737,0.16180932790166272,1.0148627528610064,10.0,a,2022-12-22,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.912812572381526,0.52,1.0312268497171402,0.01,10.0,86348.0,1.2598030952601835,1.0905285939898204,0.8969383947853236,0.0,1.0,0.0,0.0,2022-12,Dec,12,3
0.572506652930506,0.5216336754934966,0.16930701199975118,0.3525863148671638,0.7867561167023474,6.0,0.4130351188896366,0.3031794900209152,0.27259057632405553,0.14262006410693187,0.82496397128513,6.0,a,2016-12-26,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6443291666666667,0.58,0.4138973418624833,0.08,4.68,86400.0,0.6443291666666667,0.572506652930506,0.4130351188896366,0.0,1.0,0.0,0.0,2016-12,Dec,12,3
1.2478878713580648,1.241057368047882,0.12388892933609869,1.0003825624174632,1.4380423180786968,12.0,1.1387101038393623,1.156776004001002,0.14052924885692372,0.8940003332569285,1.3989680196765963,12.0,d,2016-12-27,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.786529545401859,0.67,0.5119380664282183,0.01,6.39,86274.0,0.786529545401859,1.2478878713580648,1.1387101038393623,0.0,1.0,0.0,0.0,2016-12,Dec,12,3
1.2170039078380919,1.2359050323876477,0.11511459480774316,1.0264841330277676,1.3955587127447033,10.0,1.0468267301745708,1.058446598077425,0.08656847265626162,0.8672491421510242,1.1297377175131411,10.0,b,2016-12-31,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9329909989328632,0.68,0.8969587055453004,0.01,8.41,86212.0,0.9329909989328632,1.2170039078380919,1.0468267301745708,0.0,1.0,0.0,0.0,2016-12,Dec,12,3
1.1962977999757256,1.062336540740655,0.30933457415594257,0.8473758641429894,1.6226993799951566,5.0,1.0738450172089329,0.949917299953656,0.31581606612630464,0.7299884119878866,1.5290590089251774,5.0,d,2016-12-31,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7372191294082243,0.63,0.5905690399733158,0.02,6.51,86401.0,0.7372191294082243,1.1962977999757256,1.0738450172089329,0.0,1.0,0.0,0.0,2016-12,Dec,12,3
1.0302831284488587,0.9405055737171882,0.21167664509814368,0.78590797514415,1.521777225229285,12.0,1.0570158963553782,1.0659553257826702,0.19217079442225887,0.7779043203834097,1.4092274284166495,12.0,b,2022-12-17,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9425054998494776,0.72,0.5819835156931281,0.02,6.78,86366.0,0.9244361899731688,0.927757682606349,1.0441817836528997,0.0,1.0,0.0,0.0,2022-12,Dec,12,3
1.366376065524247,1.3601101414944279,0.17674983952285062,1.158735416912247,1.6809633268497324,12.0,1.1763236000329125,1.1348131387453106,0.12233937052394969,1.050593401272926,1.3842299444778143,12.0,d,2022-12-17,0.0,0.0,11.0,1.0,0.0,0.0,0.9166666666666666,0.08333333333333333,1.9400442134746927,1.31,2.096022064199873,0.07,15.72,86399.0,1.3046117768631724,1.3809079136227416,1.1639972749680607,0.0,0.16666666666666666,0.37222222222222223,0.4611111111111111,2022-12,Dec,12,3
1.053873681914374,1.0827812704650612,0.2680548436589963,0.5702240491052187,1.455673293843688,14.0,0.883200483674704,0.8862411938659545,0.3565852357482748,0.26831145344382573,1.3931065385463455,14.0,a,2022-12-18,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2011929348770904,0.76,0.991850454814845,0.01,10.58,86283.0,1.3655688292148664,1.1143563923285134,0.9455005328852708,0.0,1.0,0.0,0.0,2022-12,Dec,12,3
0.8735964833433892,0.873110694658418,0.16991210512921368,0.6533845453548925,1.1547050661743266,11.0,1.0318865304566815,1.0167645110219519,0.1897489169285598,0.7858896457130397,1.3464200226723155,11.0,b,2022-12-18,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8401172453703702,0.69,0.5647812679909652,0.09,7.92,86400.0,0.947551914941498,0.922880478263244,1.023420631418289,0.0,1.0,0.0,0.0,2022-12,Dec,12,3
0.8813101630654909,0.9541915193180348,0.3298191956024648,0.4661275082641232,1.2704588647060897,8.0,0.9377281117957289,1.0082148532571698,0.29694259548135465,0.5656793643553695,1.278268423633188,8.0,d,2016-12-19,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7683070797791693,0.56,0.8343881329702483,0.08,11.65,86401.0,0.7481263217978652,0.8815816618922346,0.834827964404368,0.0,1.0,0.0,0.0,2016-12,Dec,12,3
1.4376231126252905,1.4331894354223889,0.13702757995030074,1.1823547256905114,1.629712449790784,14.0,1.2482054249709051,1.2606214748623128,0.14309410664276598,0.9580253914755688,1.4283271116061833,14.0,b,2016-12-20,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5705481481481482,0.47,0.3780637859068691,0.02,3.91,16200.0,0.7198017694824974,1.2735110037759698,1.0929127729647286,0.0,1.0,0.0,0.0,2016-12,Dec,12,3
1.109398894926649,1.1718820788763176,0.28186690509617346,0.38875201240785695,1.404160325868902,15.0,0.9376201209585519,0.962438859236219,0.32540838148285706,0.11085385742189964,1.2637899551362768,15.0,b,2016-12-21,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8690553908168467,0.53,0.8818510105161105,0.01,8.5,86332.0,0.7198017694824974,1.2735110037759698,1.0929127729647286,0.0,1.0,0.0,0.0,2016-12,Dec,12,3
0.715472239096427,0.8028019893704548,0.23406945814766003,0.25904591370812263,0.998122500023968,13.0,0.6311979851466737,0.7606542637646743,0.2905543127020537,0.08288644211501503,0.9836124542840946,13.0,d,2016-12-21,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7403786993206097,0.54,0.5168131939286629,0.05,5.82,86401.0,0.7563773953233567,0.775003293629481,0.7499366915241787,0.0,1.0,0.0,0.0,2016-12,Dec,12,3
,,,,,1.0,,,,,,1.0,a,2016-12-22,,,,,,,,,0.7441033251402867,0.58,0.7428524524057746,0.01,11.59,86252.0,0.7441033251402867,,,,,,,2016-12,Dec,12,3
0.7282274787265247,0.7429372538122686,0.06638875826225885,0.6079387643347599,0.8069955714128254,7.0,0.6808839776301338,0.7223894829244422,0.10043360810302612,0.5122726705871105,0.7846045820273228,7.0,d,2016-12-23,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7604464068702909,0.66,0.6802438295322875,0.03,10.27,86401.0,0.7504125530954503,0.7218498589114759,0.6560409813884037,0.0,1.0,0.0,0.0,2016-12,Dec,12,3
