snow_source,ice_type,year,month,year-month,region,variable,min,max,mean,median,std,dyn_range
mwarren,fyi,2021,11,2021-11-15 12:00:00,0.0,sea_ice_thickness,,,,,,
mwarren,fyi,2021,11,2021-11-15 12:00:00,1.0,snow_depth,0.041659120438631965,0.17568706618392665,0.09412974655699295,0.10068117919302684,0.019668265344670654,0.06885698604144544
mwarren,fyi,2021,11,2021-11-15 12:00:00,1.0,sea_ice_thickness,-0.36843586733860434,2.2445069144927174,0.922533133886047,0.9450044257933717,0.2412409869978423,0.9339358734784564
mwarren,fyi,2021,11,2021-11-15 12:00:00,2.0,snow_depth,0.03400098303671939,0.1241496669702773,0.06680024281457242,0.06361989744112151,0.017067135768307956,0.06177524022527423
mwarren,fyi,2021,11,2021-11-15 12:00:00,2.0,sea_ice_thickness,-0.328244661466897,1.596746060380383,0.7336683256877753,0.7583220246704272,0.3621822506506445,1.44849688796523
mwarren,fyi,2021,11,2021-11-15 12:00:00,3.0,snow_depth,0.03955436569236781,0.10983273470648314,0.08972321462953838,0.09214835308596889,0.012519025163089037,0.046482384057702136
mwarren,fyi,2021,11,2021-11-15 12:00:00,3.0,sea_ice_thickness,-0.42038255273018876,1.7983250600269685,0.7665118139009944,0.8169202895132188,0.3490671242101095,1.4039084542352944
mwarren,fyi,2021,11,2021-11-15 12:00:00,4.0,snow_depth,0.10082826553295376,0.13355417199914635,0.11747649772377618,0.1176897737541367,0.006430243640365651,0.025254187110204468
mwarren,fyi,2021,11,2021-11-15 12:00:00,4.0,sea_ice_thickness,-0.2879163557583979,1.800601478633098,1.0358066305776041,1.0545216026640363,0.2736802152418142,1.1994837457231597
mwarren,fyi,2021,11,2021-11-15 12:00:00,5.0,snow_depth,0.049046667136671385,0.11711793167403783,0.08458064851924772,0.08553128379513059,0.01897015539951506,0.060725872628227144
mwarren,fyi,2021,11,2021-11-15 12:00:00,5.0,sea_ice_thickness,-0.21758417893761361,1.9041802584987408,0.738824638555746,0.7473080385164792,0.2879147173483278,1.2063143185491723
mwarren,fyi,2021,11,2021-11-15 12:00:00,6.0,snow_depth,0.0002000934285675271,0.052489827773977815,0.024417208869223814,0.025868534134950875,0.012912028143241244,0.04666819081420311
mwarren,fyi,2021,11,2021-11-15 12:00:00,6.0,sea_ice_thickness,-0.4507215853646471,1.9858639206134967,0.6145194283287833,0.6358660804885555,0.30077466872839703,1.2266558596884873
mwarren,fyi,2021,11,2021-11-15 12:00:00,7.0,snow_depth,2.5480906572283857e-05,0.06129418459240199,0.03279824008612691,0.03237404326023989,0.013202686441047011,0.049008401558910966
mwarren,fyi,2021,11,2021-11-15 12:00:00,7.0,sea_ice_thickness,-0.4419684770450658,2.500761004766938,0.7786455277514125,0.7579934713715488,0.44728168180333344,1.9543330764329685
mwarren,fyi,2021,11,2021-11-15 12:00:00,8.0,snow_depth,0.14020430526044217,0.2529900158143324,0.18944853667820633,0.18486248307307931,0.027116067660247614,0.0939944257502845
mwarren,fyi,2021,11,2021-11-15 12:00:00,8.0,sea_ice_thickness,0.013765169951445166,2.9394930715657472,1.2603262448472679,1.2870343769184638,0.5317948133760463,2.3388788816550794
mwarren,fyi,2021,11,2021-11-15 12:00:00,9.0,snow_depth,0.21131914044578082,0.348340304987488,0.28389759608366527,0.28712005352952774,0.032327995140492304,0.1241311913246004
mwarren,fyi,2021,11,2021-11-15 12:00:00,9.0,sea_ice_thickness,0.39021203604022503,6.479941761438428,1.946466421807779,1.8080457665345921,0.8490342155990027,3.2549442138010165
mwarren,fyi,2021,11,2021-11-15 12:00:00,10.0,snow_depth,,,,,,
mwarren,fyi,2021,11,2021-11-15 12:00:00,10.0,sea_ice_thickness,,,,,,
mwarren,fyi,2021,11,2021-11-15 12:00:00,11.0,snow_depth,,,,,,
mwarren,fyi,2021,11,2021-11-15 12:00:00,11.0,sea_ice_thickness,,,,,,
mwarren,fyi,2021,11,2021-11-15 12:00:00,12.0,snow_depth,0.061859850424355045,0.24347653511940118,0.14648273050466326,0.16389675301610884,0.04196124694798895,0.15346095207017868
mwarren,fyi,2021,11,2021-11-15 12:00:00,12.0,sea_ice_thickness,-0.19117085805692113,2.913707806225716,1.1797285795375048,1.2084646976220863,0.4598764402437891,2.029202244651584
mwarren,fyi,2021,11,2021-11-15 12:00:00,13.0,snow_depth,0.034299094726833346,0.03552157607374795,0.03491033540029065,0.03491033540029065,0.0006112406734573028,0.001173582093038028
mwarren,fyi,2021,11,2021-11-15 12:00:00,13.0,sea_ice_thickness,0.23818291725774543,1.0852589985040595,0.6617209578809025,0.6617209578809025,0.42353804062315703,0.8131930379964616
mwarren,fyi,2021,11,2021-11-15 12:00:00,14.0,snow_depth,,,,,,
mwarren,fyi,2021,11,2021-11-15 12:00:00,14.0,sea_ice_thickness,,,,,,
mwarren,fyi,2021,11,2021-11-15 12:00:00,15.0,snow_depth,,,,,,
mwarren,fyi,2021,11,2021-11-15 12:00:00,15.0,sea_ice_thickness,,,,,,
mwarren,fyi,2021,11,2021-11-15 12:00:00,16.0,snow_depth,,,,,,
mwarren,fyi,2021,11,2021-11-15 12:00:00,16.0,sea_ice_thickness,,,,,,
mwarren,fyi,2021,11,2021-11-15 12:00:00,17.0,snow_depth,,,,,,
mwarren,fyi,2021,11,2021-11-15 12:00:00,17.0,sea_ice_thickness,,,,,,
mwarren,fyi,2021,11,2021-11-15 12:00:00,18.0,snow_depth,,,,,,
mwarren,fyi,2021,11,2021-11-15 12:00:00,18.0,sea_ice_thickness,,,,,,
mwarren,fyi,2021,11,2021-11-15 12:00:00,100.0,snow_depth,2.5480906572283857e-05,0.348340304987488,0.09963470905436733,0.09701010844086355,0.05834500468907066,0.28694091995957893
mwarren,fyi,2021,11,2021-11-15 12:00:00,100.0,sea_ice_thickness,-0.4507215853646471,6.479941761438428,0.9198272046091159,0.9061821227382248,0.4693860554316638,2.0391021176427424
mwarren,myi,2021,11,2021-11-15 12:00:00,0.0,snow_depth,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,0.0,sea_ice_thickness,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,1.0,snow_depth,0.20954574771703052,0.3499219918718722,0.27127585796719045,0.263071904929057,0.03581799948077359,0.12038479612790473
mwarren,myi,2021,11,2021-11-15 12:00:00,1.0,sea_ice_thickness,0.8472645335848483,2.8499330891339736,1.802461190380788,1.7605837207217587,0.36111389969293184,1.4453013656396636
mwarren,myi,2021,11,2021-11-15 12:00:00,2.0,snow_depth,0.13953642452399606,0.22516017985906167,0.19300444095879762,0.19469621100102458,0.021028584497433913,0.07436586236730483
mwarren,myi,2021,11,2021-11-15 12:00:00,2.0,sea_ice_thickness,0.40157913674647716,1.6083057028257193,1.2583603973066289,1.3547682111100288,0.3263351860695749,1.0785847455937856
mwarren,myi,2021,11,2021-11-15 12:00:00,3.0,snow_depth,0.1936967942410064,0.1960710836314045,0.19488393893620543,0.19488393893620543,0.0011871446951990522,0.0022793178147821613
mwarren,myi,2021,11,2021-11-15 12:00:00,3.0,sea_ice_thickness,1.2644866986110326,1.2679153751629428,1.2662010368869878,1.2662010368869878,0.0017143382759551296,0.003291529489833911
mwarren,myi,2021,11,2021-11-15 12:00:00,4.0,snow_depth,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,4.0,sea_ice_thickness,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,5.0,snow_depth,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,5.0,sea_ice_thickness,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,6.0,snow_depth,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,6.0,sea_ice_thickness,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,7.0,snow_depth,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,7.0,sea_ice_thickness,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,8.0,snow_depth,0.26001243114880596,0.3027972340542749,0.2806656874286073,0.27992654225567426,0.018034084360934097,0.041879309135308795
mwarren,myi,2021,11,2021-11-15 12:00:00,8.0,sea_ice_thickness,1.3818847294190846,1.9263296387094584,1.5384859168869824,1.4228646497096935,0.22454631017753968,0.5118605847714561
mwarren,myi,2021,11,2021-11-15 12:00:00,9.0,snow_depth,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,9.0,sea_ice_thickness,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,10.0,snow_depth,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,10.0,sea_ice_thickness,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,11.0,snow_depth,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,11.0,sea_ice_thickness,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,12.0,snow_depth,0.2448763049983853,0.36632890763139747,0.32857813010435616,0.3277406215149544,0.020372924530367122,0.07610336001726986
mwarren,myi,2021,11,2021-11-15 12:00:00,12.0,sea_ice_thickness,0.508298222474707,2.9873325586732062,1.5626251663028798,1.4814615037827341,0.4400414999969613,1.7937480882519137
mwarren,myi,2021,11,2021-11-15 12:00:00,13.0,snow_depth,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,13.0,sea_ice_thickness,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,14.0,snow_depth,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,14.0,sea_ice_thickness,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,15.0,snow_depth,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,15.0,sea_ice_thickness,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,16.0,snow_depth,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,16.0,sea_ice_thickness,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,17.0,snow_depth,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,17.0,sea_ice_thickness,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,18.0,snow_depth,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,18.0,sea_ice_thickness,,,,,,
mwarren,myi,2021,11,2021-11-15 12:00:00,100.0,snow_depth,0.13953642452399606,0.36632890763139747,0.28052918662189574,0.27483927411377973,0.041514702770600424,0.13890326859233731
mwarren,myi,2021,11,2021-11-15 12:00:00,100.0,sea_ice_thickness,0.40157913674647716,2.9873325586732062,1.7477322179770698,1.7104419049449666,0.3921861722468191,1.590024729367629
s3,all,2021,12,2021-12-15 12:00:00,0.0,snow_depth,,,,,,
s3,all,2021,12,2021-12-15 12:00:00,0.0,sea_ice_thickness,,,,,,
s3,all,2021,12,2021-12-15 12:00:00,1.0,snow_depth,0.035000000000003695,0.39605405405405475,0.17222202359336877,0.14769066764132582,0.08245166887374791,0.29332681818181605
s3,all,2021,12,2021-12-15 12:00:00,1.0,sea_ice_thickness,0.18031733782883444,3.5791925195179815,1.4422051397546132,1.3561368434466732,0.4603965774933168,1.901924424921695
s3,all,2021,12,2021-12-15 12:00:00,2.0,snow_depth,0.04599999999999227,0.4049473684210543,0.1506932961629158,0.14529411764705707,0.05123145681760895,0.20402745098038255
s3,all,2021,12,2021-12-15 12:00:00,2.0,sea_ice_thickness,-0.3513613773909583,3.1224306470972913,1.160034498894714,1.1644353106787928,0.3766243891933812,1.6255904336938487
s3,all,2021,12,2021-12-15 12:00:00,3.0,snow_depth,0.007500000000000284,0.2392499999999984,0.10916552538406281,0.1074999999999946,0.021371342332574216,0.09328571428572323
s3,all,2021,12,2021-12-15 12:00:00,3.0,sea_ice_thickness,-0.44589790781537886,3.860943698430674,1.0510124665979328,1.0625558940165167,0.342425604734906,1.4913186366321725
s3,all,2021,12,2021-12-15 12:00:00,4.0,snow_depth,0.027000000000001023,0.16035294117647053,0.0972727683319773,0.09753846153846268,0.0192275621052147,0.08498933333333025
s3,all,2021,12,2021-12-15 12:00:00,4.0,sea_ice_thickness,-0.3140347948088902,2.07812997537917,1.0969690009954631,1.11775631414879,0.23980935967178021,1.0438397139391027
s3,all,2021,12,2021-12-15 12:00:00,5.0,snow_depth,0.04499999999999993,0.19099999999999984,0.09868839094561803,0.09560000000000173,0.022972978201122273,0.09702689855072613
s3,all,2021,12,2021-12-15 12:00:00,5.0,sea_ice_thickness,0.04214715608873121,2.5780445980143156,0.883434662519873,0.8756547165941853,0.2798877054019023,1.2300680959356236
s3,all,2021,12,2021-12-15 12:00:00,6.0,snow_depth,0.009000000000000341,0.24850000000000003,0.09782051322806615,0.09786666666666607,0.02119663704100401,0.09043733333333318
s3,all,2021,12,2021-12-15 12:00:00,6.0,sea_ice_thickness,-0.3634882565841906,2.320469171451549,0.9695411354137119,0.9795168609914704,0.31555060263129703,1.2963944098784834
s3,all,2021,12,2021-12-15 12:00:00,7.0,snow_depth,0.015333333333333718,0.25900000000000034,0.10006630796862527,0.0999999999999998,0.023183381553364097,0.0966799999999998
s3,all,2021,12,2021-12-15 12:00:00,7.0,sea_ice_thickness,-0.0908929810875918,4.35976334814876,1.1623798538799415,1.1049319590044493,0.4907086340651698,2.063221770696531
s3,all,2021,12,2021-12-15 12:00:00,8.0,snow_depth,0.018000000000000002,0.23903333333333338,0.1455046309997309,0.14611538461538456,0.038961613517637335,0.14965470588235302
s3,all,2021,12,2021-12-15 12:00:00,8.0,sea_ice_thickness,-0.4079383665995806,5.037331720305852,1.3877899637066762,1.360669327227821,0.6523092636623088,2.782636376693553
s3,all,2021,12,2021-12-15 12:00:00,9.0,snow_depth,0.010999999999999233,0.23150000000000004,0.10052942769403907,0.1004365079365077,0.02733800102058758,0.11151999999999841
s3,all,2021,12,2021-12-15 12:00:00,9.0,sea_ice_thickness,-0.40540782617714677,4.822624984358171,0.9097229144258965,0.9021255564033523,0.4471229908670299,2.0359780489391546
s3,all,2021,12,2021-12-15 12:00:00,10.0,snow_depth,,,,,,
s3,all,2021,12,2021-12-15 12:00:00,10.0,sea_ice_thickness,,,,,,
s3,all,2021,12,2021-12-15 12:00:00,11.0,snow_depth,0.006000000000000227,0.255,0.08545382205513763,0.08058333333333367,0.03088288751460645,0.12415000000000043
s3,all,2021,12,2021-12-15 12:00:00,11.0,sea_ice_thickness,-0.48801171256363635,4.382015293081062,0.7486509853384931,0.7335239631805166,0.4966281480195418,2.0496693938181783
s3,all,2021,12,2021-12-15 12:00:00,12.0,snow_depth,0.024499999999999744,0.3870357142857147,0.15544786822701,0.12306250000000235,0.0866735190089433,0.28712907692307715
s3,all,2021,12,2021-12-15 12:00:00,12.0,sea_ice_thickness,-0.0014533889897165864,3.5961790963799745,1.1958033125504774,1.165980706482867,0.46733763955284086,2.270669866535275
s3,all,2021,12,2021-12-15 12:00:00,13.0,snow_depth,0.02599999999999625,0.2413333333333393,0.1029756010171051,0.08899999999999864,0.04374522493428899,0.1490866666666642
s3,all,2021,12,2021-12-15 12:00:00,13.0,sea_ice_thickness,-0.4542400635962167,4.496443959050907,1.1172618280453814,1.0477829466440198,0.7455599508537729,2.860062738615415
s3,all,2021,12,2021-12-15 12:00:00,14.0,snow_depth,0.007000000000005002,0.17566666666666228,0.0851975490196082,0.08375000000000199,0.040192965138279864,0.15700666666666566
s3,all,2021,12,2021-12-15 12:00:00,14.0,sea_ice_thickness,0.3212608504547916,2.6772195323890173,1.2636665068373814,1.1506568786357434,0.598454484899428,2.011401006875193
s3,all,2021,12,2021-12-15 12:00:00,15.0,snow_depth,,,,,,
s3,all,2021,12,2021-12-15 12:00:00,15.0,sea_ice_thickness,,,,,,
s3,all,2021,12,2021-12-15 12:00:00,16.0,snow_depth,,,,,,
s3,all,2021,12,2021-12-15 12:00:00,16.0,sea_ice_thickness,,,,,,
s3,all,2021,12,2021-12-15 12:00:00,17.0,snow_depth,,,,,,
s3,all,2021,12,2021-12-15 12:00:00,17.0,sea_ice_thickness,,,,,,
s3,all,2021,12,2021-12-15 12:00:00,18.0,snow_depth,,,,,,
s3,all,2021,12,2021-12-15 12:00:00,18.0,sea_ice_thickness,,,,,,
s3,all,2021,12,2021-12-15 12:00:00,100.0,snow_depth,0.006000000000000227,0.4049473684210543,0.13172666812777897,0.11028571428571712,0.06416274262447512,0.27800104947526155
s3,all,2021,12,2021-12-15 12:00:00,100.0,sea_ice_thickness,-0.48801171256363635,5.037331720305852,1.1782008914638775,1.1345039386692775,0.4688930464562586,2.1185251088823795
s3,fyi,2021,12,2021-12-15 12:00:00,0.0,snow_depth,,,,,,
s3,fyi,2021,12,2021-12-15 12:00:00,0.0,sea_ice_thickness,,,,,,
s3,fyi,2021,12,2021-12-15 12:00:00,1.0,snow_depth,0.035000000000003695,0.2049999999999983,0.10666868573870457,0.10377922077922049,0.022982468180611018,0.0904818336163029
s3,fyi,2021,12,2021-12-15 12:00:00,1.0,sea_ice_thickness,0.18031733782883444,1.9953827585824528,1.153639604970433,1.1454870115479365,0.25357718758882225,1.0928667512456407
s3,fyi,2021,12,2021-12-15 12:00:00,2.0,snow_depth,0.04599999999999227,0.18200000000000216,0.10658784936310811,0.10583333333333536,0.023752986737638128,0.09173715384615538
s3,fyi,2021,12,2021-12-15 12:00:00,2.0,sea_ice_thickness,-0.3513613773909583,2.189332861897128,1.003523023450888,1.0016516990218003,0.3493312505360735,1.388298796131508
s3,fyi,2021,12,2021-12-15 12:00:00,3.0,snow_depth,0.007500000000000284,0.2392499999999984,0.10682421196064386,0.10666666666666755,0.0177341638653027,0.07676800000000325
s3,fyi,2021,12,2021-12-15 12:00:00,3.0,sea_ice_thickness,-0.44589790781537886,3.860943698430674,1.050341786157899,1.0614929932946098,0.3443857064353384,1.4967304952957052
s3,fyi,2021,12,2021-12-15 12:00:00,4.0,snow_depth,0.027000000000001023,0.16035294117647053,0.09677566105319142,0.09733333333333308,0.018703599200354915,0.08353900000000367
s3,fyi,2021,12,2021-12-15 12:00:00,4.0,sea_ice_thickness,-0.3140347948088902,2.07812997537917,1.0974374837004464,1.117821015939035,0.2403380312138526,1.0459754503553675
s3,fyi,2021,12,2021-12-15 12:00:00,5.0,snow_depth,0.04499999999999993,0.19099999999999984,0.09614817497604412,0.093555555555557,0.02168845803273166,0.09725594202898549
s3,fyi,2021,12,2021-12-15 12:00:00,5.0,sea_ice_thickness,0.04214715608873121,2.5780445980143156,0.880492009517515,0.873237877950468,0.2815989626698334,1.2525626983077405
s3,fyi,2021,12,2021-12-15 12:00:00,6.0,snow_depth,0.009000000000000341,0.24850000000000003,0.09782051322806615,0.09786666666666607,0.02119663704100401,0.09043733333333318
s3,fyi,2021,12,2021-12-15 12:00:00,6.0,sea_ice_thickness,-0.3634882565841906,2.320469171451549,0.9695411354137119,0.9795168609914704,0.31555060263129703,1.2963944098784834
s3,fyi,2021,12,2021-12-15 12:00:00,7.0,snow_depth,0.015333333333333718,0.25900000000000034,0.09985957247740927,0.09974999999999978,0.023327647029145835,0.09795999999999937
s3,fyi,2021,12,2021-12-15 12:00:00,7.0,sea_ice_thickness,-0.0908929810875918,4.35976334814876,1.1649795219402275,1.1120085573185676,0.4974513551498789,2.1049736323771358
s3,fyi,2021,12,2021-12-15 12:00:00,8.0,snow_depth,0.018000000000000002,0.213,0.12700149871032557,0.12561666666666668,0.0352267448257964,0.14232666666666674
s3,fyi,2021,12,2021-12-15 12:00:00,8.0,sea_ice_thickness,-0.4079383665995806,5.037331720305852,1.3224069562166398,1.194390533944526,0.7927041655307479,3.4833841821561156
s3,fyi,2021,12,2021-12-15 12:00:00,9.0,snow_depth,0.010999999999999233,0.23150000000000004,0.09958847000327442,0.10000000000000046,0.02623542714824508,0.1037600000000001
s3,fyi,2021,12,2021-12-15 12:00:00,9.0,sea_ice_thickness,-0.40540782617714677,4.822624984358171,0.9094968338046351,0.8998889868977593,0.4488419571387777,2.066655892552229
s3,fyi,2021,12,2021-12-15 12:00:00,10.0,snow_depth,,,,,,
s3,fyi,2021,12,2021-12-15 12:00:00,10.0,sea_ice_thickness,,,,,,
s3,fyi,2021,12,2021-12-15 12:00:00,11.0,snow_depth,0.006000000000000227,0.255,0.08545382205513763,0.08058333333333367,0.03088288751460645,0.12415000000000043
s3,fyi,2021,12,2021-12-15 12:00:00,11.0,sea_ice_thickness,-0.48801171256363635,4.382015293081062,0.7486509853384931,0.7335239631805166,0.4966281480195418,2.0496693938181783
s3,fyi,2021,12,2021-12-15 12:00:00,12.0,snow_depth,0.024499999999999744,0.20900000000000318,0.08874751219554063,0.08583333333333196,0.0236763126213733,0.11065999999999286
s3,fyi,2021,12,2021-12-15 12:00:00,12.0,sea_ice_thickness,-0.0014533889897165864,2.378782197362549,1.0014043214505195,1.0213335090919502,0.35158443191818717,1.5418083552403314
s3,fyi,2021,12,2021-12-15 12:00:00,13.0,snow_depth,0.02599999999999625,0.2413333333333393,0.09767845864661578,0.08424999999999727,0.04092571907495329,0.13766000000000106
s3,fyi,2021,12,2021-12-15 12:00:00,13.0,sea_ice_thickness,-0.4542400635962167,4.496443959050907,1.0999368007383639,0.931242056616702,0.7625334325585855,2.9692415080250374
s3,fyi,2021,12,2021-12-15 12:00:00,14.0,snow_depth,0.007000000000005002,0.17566666666666228,0.0851975490196082,0.08375000000000199,0.040192965138279864,0.15700666666666566
s3,fyi,2021,12,2021-12-15 12:00:00,14.0,sea_ice_thickness,0.3212608504547916,2.6772195323890173,1.2636665068373814,1.1506568786357434,0.598454484899428,2.011401006875193
s3,fyi,2021,12,2021-12-15 12:00:00,15.0,snow_depth,,,,,,
s3,fyi,2021,12,2021-12-15 12:00:00,15.0,sea_ice_thickness,,,,,,
s3,fyi,2021,12,2021-12-15 12:00:00,16.0,snow_depth,,,,,,
s3,fyi,2021,12,2021-12-15 12:00:00,16.0,sea_ice_thickness,,,,,,
s3,fyi,2021,12,2021-12-15 12:00:00,17.0,snow_depth,,,,,,
s3,fyi,2021,12,2021-12-15 12:00:00,17.0,sea_ice_thickness,,,,,,
s3,fyi,2021,12,2021-12-15 12:00:00,18.0,snow_depth,,,,,,
s3,fyi,2021,12,2021-12-15 12:00:00,18.0,sea_ice_thickness,,,,,,
s3,fyi,2021,12,2021-12-15 12:00:00,100.0,snow_depth,0.006000000000000227,0.25900000000000034,0.10133611160203602,0.10042857142857034,0.024264631252072472,0.10347805383023179
s3,fyi,2021,12,2021-12-15 12:00:00,100.0,sea_ice_thickness,-0.48801171256363635,5.037331720305852,1.0440192040370724,1.0414243876547813,0.3892816179269002,1.6346217712327218
s3,myi,2021,12,2021-12-15 12:00:00,0.0,snow_depth,,,,,,
s3,myi,2021,12,2021-12-15 12:00:00,0.0,sea_ice_thickness,,,,,,
s3,myi,2021,12,2021-12-15 12:00:00,1.0,snow_depth,0.19563999999999906,0.39605405405405475,0.29882343421617247,0.2992083333333356,0.04992916699397928,0.16780557244174274
s3,myi,2021,12,2021-12-15 12:00:00,1.0,sea_ice_thickness,1.1670221934397205,3.5791925195179815,2.040440734861639,2.0165594988858473,0.4253858091411779,1.6711888399212098
s3,myi,2021,12,2021-12-15 12:00:00,2.0,snow_depth,0.1630000000000038,0.4049473684210543,0.24185825968314364,0.22436842105263485,0.0487436528544842,0.17148544891640888
s3,myi,2021,12,2021-12-15 12:00:00,2.0,sea_ice_thickness,0.7886603437362802,3.1224306470972913,1.4109597403493164,1.2670889352699857,0.5026732371478486,1.8078789607335524
s3,myi,2021,12,2021-12-15 12:00:00,3.0,snow_depth,0.10050000000000381,0.22674999999999912,0.18293055555555485,0.18924999999999415,0.031518638543204476,0.1114549999999958
s3,myi,2021,12,2021-12-15 12:00:00,3.0,sea_ice_thickness,0.7133738368961531,1.7077662453600624,1.1217888033697787,1.0430284133133512,0.28193815360557095,0.9330657482099856
s3,myi,2021,12,2021-12-15 12:00:00,4.0,snow_depth,,,,,,
s3,myi,2021,12,2021-12-15 12:00:00,4.0,sea_ice_thickness,,,,,,
s3,myi,2021,12,2021-12-15 12:00:00,5.0,snow_depth,,,,,,
s3,myi,2021,12,2021-12-15 12:00:00,5.0,sea_ice_thickness,,,,,,
s3,myi,2021,12,2021-12-15 12:00:00,6.0,snow_depth,,,,,,
s3,myi,2021,12,2021-12-15 12:00:00,6.0,sea_ice_thickness,,,,,,
s3,myi,2021,12,2021-12-15 12:00:00,7.0,snow_depth,,,,,,
s3,myi,2021,12,2021-12-15 12:00:00,7.0,sea_ice_thickness,,,,,,
s3,myi,2021,12,2021-12-15 12:00:00,8.0,snow_depth,0.131,0.16299999999999998,0.14225,0.1375,0.012397076268217426,0.03037999999999999
s3,myi,2021,12,2021-12-15 12:00:00,8.0,sea_ice_thickness,0.37248108142420344,1.4674935747003905,0.9743323801410256,1.0286774322197543,0.43611747870775064,1.0621152424908535
s3,myi,2021,12,2021-12-15 12:00:00,9.0,snow_depth,0.09100000000000108,0.09100000000000108,0.09100000000000108,0.09100000000000108,0.0,0.0
s3,myi,2021,12,2021-12-15 12:00:00,9.0,sea_ice_thickness,0.803278960956959,0.803278960956959,0.803278960956959,0.803278960956959,0.0,0.0
s3,myi,2021,12,2021-12-15 12:00:00,10.0,snow_depth,,,,,,
s3,myi,2021,12,2021-12-15 12:00:00,10.0,sea_ice_thickness,,,,,,
s3,myi,2021,12,2021-12-15 12:00:00,11.0,snow_depth,,,,,,
s3,myi,2021,12,2021-12-15 12:00:00,11.0,sea_ice_thickness,,,,,,
s3,myi,2021,12,2021-12-15 12:00:00,12.0,snow_depth,0.13100000000000023,0.3870357142857147,0.27389599898089245,0.28010000000000046,0.05459562365192573,0.19604285714285863
s3,myi,2021,12,2021-12-15 12:00:00,12.0,sea_ice_thickness,0.18747029696385198,3.5961790963799745,1.5934924064995892,1.4975190799872347,0.5366670577003858,2.0863024784287925
s3,myi,2021,12,2021-12-15 12:00:00,13.0,snow_depth,0.16374999999999318,0.1909999999999954,0.1773749999999943,0.1773749999999943,0.013625000000001108,0.026160000000002126
s3,myi,2021,12,2021-12-15 12:00:00,13.0,sea_ice_thickness,1.4400449245425762,1.4965105059629877,1.468277715252782,1.468277715252782,0.02823279071020579,0.05420695816359533
s3,myi,2021,12,2021-12-15 12:00:00,14.0,snow_depth,,,,,,
s3,myi,2021,12,2021-12-15 12:00:00,14.0,sea_ice_thickness,,,,,,
s3,myi,2021,12,2021-12-15 12:00:00,15.0,snow_depth,,,,,,
s3,myi,2021,12,2021-12-15 12:00:00,15.0,sea_ice_thickness,,,,,,
s3,myi,2021,12,2021-12-15 12:00:00,16.0,snow_depth,,,,,,
s3,myi,2021,12,2021-12-15 12:00:00,16.0,sea_ice_thickness,,,,,,
s3,myi,2021,12,2021-12-15 12:00:00,17.0,snow_depth,,,,,,
s3,myi,2021,12,2021-12-15 12:00:00,17.0,sea_ice_thickness,,,,,,
s3,myi,2021,12,2021-12-15 12:00:00,18.0,snow_depth,,,,,,
s3,myi,2021,12,2021-12-15 12:00:00,18.0,sea_ice_thickness,,,,,,
s3,myi,2021,12,2021-12-15 12:00:00,100.0,snow_depth,0.09100000000000108,0.4049473684210543,0.28803162794682324,0.2906505847953218,0.05589897066987057,0.204155528455286
s3,myi,2021,12,2021-12-15 12:00:00,100.0,sea_ice_thickness,0.18747029696385198,3.5961790963799745,1.8994720237325076,1.8797849191942846,0.5132196807398283,2.01875302487321
mwarren,all,2021,12,2021-12-15 12:00:00,0.0,snow_depth,,,,,,
mwarren,all,2021,12,2021-12-15 12:00:00,0.0,sea_ice_thickness,,,,,,
mwarren,all,2021,12,2021-12-15 12:00:00,1.0,snow_depth,0.04275412305225973,0.38188216715705053,0.17866187291376284,0.12983563614644567,0.0828258167690792,0.3068989692200597
mwarren,all,2021,12,2021-12-15 12:00:00,1.0,sea_ice_thickness,0.25371049473654234,3.640463883176423,1.4667659455108566,1.3784163745801439,0.44124042671840724,1.8251678940207936
